bande_src,bande_dst,detecteur,delta_t
B01,B11,D09,-0.808144032700511
B01,B11,D10,0.835247045099095
B01,B11,D11,-0.817119043997081
B01,B11,D12,0.848074890396674
B01,B12,D01,-0.205168804997811
B01,B12,D02,0.20795743670169
B01,B12,D03,-0.200519996004004
B01,B12,D04,0.204626559898315
B01,B12,D05,-0.196589353297895
B01,B12,D06,0.2072010562988
B01,B12,D07,-0.198573585199483
B01,B12,D08,0.207319876695692
B01,B12,D09,-0.195650881702022
B01,B12,D10,0.208407892700052
B01,B12,D11,-0.198850337896147
B01,B12,D12,0.213427315698937
B02,B01,D01,2.33054091579834
B02,B01,D02,-2.32811886100535
B02,B01,D03,2.30055191730207
B02,B01,D04,-2.30369733370026
B02,B01,D05,2.2831619537028
B02,B01,D06,-2.29185609059641
B02,B01,D07,2.27962427870079
B02,B01,D08,-2.29394025100191
B02,B01,D09,2.28840661450522
B02,B01,D10,-2.30953201309603
B02,B01,D11,2.308896309798
B02,B01,D12,-2.3399235541001
B02,B03,D01,0.525558654699125
B02,B03,D02,-0.524366331999772
B02,B03,D03,0.519297720304166
B02,B03,D04,-0.518489498499548
B02,B03,D05,0.514792474699789
B02,B03,D06,-0.515749157493701
B02,B03,D07,0.513070423505269
B02,B03,D08,-0.516261499404209
B02,B03,D09,0.516607214900432
B02,B03,D10,-0.519813007798803
B02,B03,D11,0.5199949989983
B02,B03,D12,-0.527196583898331
B02,B04,D01,1.00758006989781
B02,B04,D02,-1.00918666049984
B02,B04,D03,0.994673955705366
B02,B04,D04,-0.998695379297715
B02,B04,D05,0.987464454505243
B02,B04,D06,-0.993711455594166
B02,B04,D07,0.984886086400365
B02,B04,D08,-0.99440494330338
B02,B04,D09,0.989317677303916
B02,B04,D10,-1.0013688534018
B02,B04,D11,0.998896111501381
B02,B04,D12,-1.01377829680132
B02,B05,D01,1.27148233070329
B02,B05,D02,-1.27194461930048
B02,B05,D03,1.25532240550092
B02,B05,D04,-1.25861218479986
B02,B05,D05,1.24629648800328
B02,B05,D06,-1.25264576209884
B02,B05,D07,1.24345362830354
B02,B05,D08,-1.25328102340427
B02,B05,D09,1.24867506220471
B02,B05,D10,-1.2623300435007
B02,B05,D11,1.25959024929762
B02,B05,D12,-1.27728483049577
B02,B06,D01,1.53229835550155
B02,B06,D02,-1.53805184770317
B02,B06,D03,1.51272126810363
B02,B06,D04,-1.52248200990289
B02,B06,D05,1.50220415910007
B02,B06,D06,-1.51413785049954
B02,B06,D07,1.49797612459952
B02,B06,D08,-1.51521475470508
B02,B06,D09,1.50394585160393
B02,B06,D10,-1.52576353789482
B02,B06,D11,1.51783545249782
B02,B06,D12,-1.54655075419578
B02,B07,D01,1.79630000900215
B02,B07,D02,-1.8018370403006
B02,B07,D03,1.77253962940449
B02,B07,D04,-1.78369321100035
B02,B07,D05,1.76001624479977
B02,B07,D06,-1.7746417600938
B02,B07,D07,1.75666018620541
B02,B07,D08,-1.77566087870218
B02,B07,D09,1.76312354160473
B02,B07,D10,-1.78812917399773
B02,B07,D11,1.77924730419909
B02,B07,D12,-1.81091517220193
B02,B08,D01,0.262634212500416
B02,B08,D02,-0.261691207000695
B02,B08,D03,0.259272516603232
B02,B08,D04,-0.258941911000875
B02,B08,D05,0.257199018502433
B02,B08,D06,-0.257139599700167
B02,B08,D07,0.256547952405526
B02,B08,D08,-0.257526833505835
B02,B08,D09,0.258189330903406
B02,B08,D10,-0.259293034396251
B02,B08,D11,0.259652521803218
B02,B08,D12,-0.263226914401457
B02,B8A,D01,2.05619905410276
B02,B8A,D02,-2.06832921130263
B02,B8A,D03,2.02945315120451
B02,B8A,D04,-2.04756569919846
B02,B8A,D05,2.0149775996033
B02,B8A,D06,-2.0369108136947
B02,B8A,D07,2.01071611370571
B02,B8A,D08,-2.038937867801
B02,B8A,D09,2.01791972280625
B02,B8A,D10,-2.05319507420063
B02,B8A,D11,2.03671928439871
B02,B8A,D12,-2.07930584999849
B02,B09,D01,2.59707030560094
B02,B09,D02,-2.60146833520412
B02,B09,D03,2.56327591110312
B02,B09,D04,-2.57402206979896
B02,B09,D05,2.54441335090087
B02,B09,D06,-2.56168452059501
B02,B09,D07,2.5402284219017
B02,B09,D08,-2.56282712710527
B02,B09,D09,2.55141795240343
B02,B09,D10,-2.58141835079732
B02,B09,D11,2.57347052649857
B02,B09,D12,-2.61439060750126
B02,B10,D01,0.877258414198877
B02,B10,D02,-0.857171374904283
B02,B10,D03,0.868544641205517
B02,B10,D04,-0.849725982297969
B02,B10,D05,0.863264076906489
B02,B10,D06,-0.84191932129761
B02,B10,D07,0.859968433003814
B02,B10,D08,-0.841191416104266
B02,B10,D09,0.867735799700313
B02,B10,D10,-0.847043684196251
B02,B10,D11,0.871912830101792
B02,B10,D12,-0.853597671695752
B02,B11,D01,1.50201821300288
B02,B11,D02,-1.48837374230061
B02,B11,D03,1.4842544928033
B02,B11,D04,-1.47451304230344
B02,B11,D05,1.47480580940464
B02,B11,D06,-1.46280916389514
B02,B11,D07,1.47077073590481
B02,B11,D08,-1.46411937160156
B02,B11,D09,1.480218036304
B02,B11,D10,-1.47424093620066
B02,B11,D11,1.49171553560154
B02,B11,D12,-1.49184155529656
B02,B12,D01,2.12536148870277
B02,B12,D02,-2.12014987080329
B02,B12,D03,2.10002346910187
B02,B12,D04,-2.0990614971015
B02,B12,D05,2.08656394070567
B02,B12,D06,-2.08463886049867
B02,B12,D07,2.08104177060159
B02,B12,D08,-2.08660495000368
B02,B12,D09,2.09274612160516
B02,B12,D10,-2.1011154434018
B02,B12,D11,2.11003102819814
B02,B12,D12,-2.12649929739564
B03,B01,D01,1.80496530779783
B03,B01,D02,-1.80377233390027
B03,B01,D03,1.78124733720324
B03,B01,D04,-1.7852142845004
