bande_src;bande_dst;detecteur;delta_t
B07;B03;D04;1.266409349
B07;B03;D05;-1.249586179
B07;B03;D06;1.259724758
B07;B03;D07;-1.246137107
B07;B03;D08;1.261492448
B07;B03;D09;-1.251038624
B07;B03;D10;1.268699394
B07;B03;D11;-1.263229359
B07;B03;D12;1.285758292
B07;B04;D01;-0.791580638
B07;B04;D02;0.795217174
B07;B04;D03;-0.78099475
B07;B04;D04;0.786411049
B07;B04;D05;-0.775891781
B07;B04;D06;0.782264847
B07;B04;D07;-0.774498854
B07;B04;D08;0.783268366
B07;B04;D09;-0.776422184
B07;B04;D10;0.78730143
B07;B04;D11;-0.783620272
B07;B04;D12;0.798409016
B07;B05;D01;-0.525938146
B07;B05;D02;0.531949162
B07;B05;D03;-0.519046318
B07;B05;D04;0.526231345
B07;B05;D05;-0.515455154
B07;B05;D06;0.522989926
B07;B05;D07;-0.51429641
B07;B05;D08;0.524019509
B07;B05;D09;-0.515916516
B07;B05;D10;0.526837213
B07;B05;D11;-0.52043958
B07;B05;D12;0.534381653
B07;B06;D01;-0.264244281
B07;B06;D02;0.264077144
B07;B06;D03;-0.260873465
B07;B06;D04;0.261691534
B07;B06;D05;-0.259233515
B07;B06;D06;0.260115267
B07;B06;D07;-0.258541062
B07;B06;D08;0.260596233
B07;B06;D09;-0.259302093
B07;B06;D10;0.26175061
B07;B06;D11;-0.26177958
B07;B06;D12;0.265491689
B07;B08;D01;-1.538541268
B07;B08;D02;1.543781523
B07;B08;D03;-1.518118406
B07;B08;D04;1.527375619
B07;B08;D05;-1.50684082
B07;B08;D06;1.51907286
B07;B08;D07;-1.503544205
B07;B08;D08;1.520802406
B07;B08;D09;-1.509504895
B07;B08;D10;1.530079495
B07;B08;D11;-1.523520736
B07;B08;D12;1.550313522
B07;B8A;D01;0.262505846
B07;B8A;D02;-0.268930811
B07;B8A;D03;0.258857917
B07;B8A;D04;-0.266085188
B07;B8A;D05;0.256435835
B07;B8A;D06;-0.265030038
B07;B8A;D07;0.256059405
B07;B8A;D08;-0.264102079
B07;B8A;D09;0.257237346
B07;B8A;D10;-0.265677756
B07;B8A;D11;0.258855625
B07;B8A;D12;-0.269792885
B07;B09;D01;0.80935461
B07;B09;D02;-0.79884579
B07;B09;D03;0.798456179
B07;B09;D04;-0.789820114
B07;B09;D05;0.793116754
B07;B09;D06;-0.786711156
B07;B09;D07;0.791274304
B07;B09;D08;-0.786416735
B07;B09;D09;0.794272153
B07;B09;D10;-0.792477986
B07;B09;D11;0.801343557
B07;B09;D12;-0.801636603
B07;B10;D01;-0.95020934
B07;B10;D02;0.918459613
B07;B10;D03;-0.93728559
B07;B10;D04;0.908509299
B07;B10;D05;-0.928549784
B07;B10;D06;0.904115283
B07;B10;D07;-0.926544612
B07;B10;D08;0.905889695
B07;B10;D09;-0.929510944
B07;B10;D10;0.911246347
B07;B10;D11;-0.939016713
B07;B10;D12;0.924447873
B07;B11;D01;-0.326344813
B07;B11;D02;0.282729109
B07;B11;D03;-0.321586233
B07;B11;D04;0.278380157
B07;B11;D05;-0.318133047
B07;B11;D06;0.277577302
B07;B11;D07;-0.317218755
B07;B11;D08;0.27832579
B07;B11;D09;-0.317602757
B07;B11;D10;0.280484436
B07;B11;D11;-0.32098959
B07;B11;D12;0.285633618
B07;B12;D01;0.300113418
B07;B12;D02;-0.350658485
B07;B12;D03;0.296379352
B07;B12;D04;-0.347952139
B07;B12;D05;0.295077364
B07;B12;D06;-0.34536107
B07;B12;D07;0.294999481
B07;B12;D08;-0.344757377
B07;B12;D09;0.295963662
B07;B12;D10;-0.34769734
B07;B12;D11;0.298591013
B07;B12;D12;-0.350269683
B08;B01;D01;2.078749477
B08;B01;D02;-2.068284118
B08;B01;D03;2.051526336
B08;B01;D04;-2.046783411
B08;B01;D05;2.036408307
B08;B01;D06;-2.036024877
B08;B01;D07;2.031727369
B08;B01;D08;-2.037640517
B08;B01;D09;2.040066764
B08;B01;D10;-2.050600252
B08;B01;D11;2.058534581
B08;B01;D12;-2.077559501
B08;B02;D01;-0.26276363
B08;B02;D02;0.2625651
B08;B02;D03;-0.259871033
B08;B02;D04;0.259538047
B08;B02;D05;-0.25865781
B08;B02;D06;0.258140792
B08;B02;D07;-0.257446619
B08;B02;D08;0.258499551
B08;B02;D09;-0.257892251
B08;B02;D10;0.259876253
B08;B02;D11;-0.260091113
B08;B02;D12;0.263208781
B08;B03;D01;0.263182711
B08;B03;D02;-0.263444519
B08;B03;D03;0.260008737
B08;B03;D04;-0.260974096
B08;B03;D05;0.257254032
B08;B03;D06;-0.259352486
B08;B03;D07;0.257401297
B08;B03;D08;-0.259309624
B08;B03;D09;0.258455139
B08;B03;D10;-0.261375537
B08;B03;D11;0.260265284
B08;B03;D12;-0.264539643
B08;B04;D01;0.746996264
B08;B04;D02;-0.7485416
B08;B04;D03;0.737143701
B08;B04;D04;-0.740958874
B08;B04;D05;0.730958699
B08;B04;D06;-0.736807098
B08;B04;D07;0.729047755
B08;B04;D08;-0.737531424
B08;B04;D09;0.733083585
B08;B04;D10;-0.742763115
B08;B04;D11;0.739904993
B08;B04;D12;-0.75186705
B08;B05;D01;1.012597214
B08;B05;D02;-1.011808857
B08;B05;D03;0.999053292
B08;B05;D04;-1.001146237
B08;B05;D05;0.991353031
B08;B05;D06;-0.996088964
B08;B05;D07;0.989213593
B08;B05;D08;-0.996780398
B08;B05;D09;0.993562189
B08;B05;D10;-1.003224009
B08;B05;D11;1.003062427
B08;B05;D12;-1.015875122
B08;B06;D01;1.274325891
B08;B06;D02;-1.279661565
B08;B06;D03;1.257246161
B08;B06;D04;-1.265672288
B08;B06;D05;1.24759597
B08;B06;D06;-1.258957425
B08;B06;D07;1.244989382
B08;B06;D08;-1.260202189
B08;B06;D09;1.250195603
B08;B06;D10;-1.26830378
B08;B06;D11;1.261746731
B08;B06;D12;-1.284754424
B08;B07;D01;1.53857841
B08;B07;D02;-1.543740835
B08;B07;D03;1.518131832
B08;B07;D04;-1.527371513
B08;B07;D05;1.50683708
B08;B07;D06;-1.519077182
B08;B07;D07;1.503530614
B08;B07;D08;-1.520798182
B08;B07;D09;1.509493249
B08;B07;D10;-1.530049894
B08;B07;D11;1.523509362
B08;B07;D12;-1.550231675
B08;B8A;D01;1.801070301
B08;B8A;D02;-1.812651854
B08;B8A;D03;1.776967056
B08;B8A;D04;-1.79344209
B08;B8A;D05;1.763246565
B08;B8A;D06;-1.784099874
B08;B8A;D07;1.75956418
B08;B8A;D08;-1.78489815
B08;B8A;D09;1.766706148
B08;B8A;D10;-1.79572107
B08;B8A;D11;1.782343691
B08;B8A;D12;-1.820014024
B08;B09;D01;2.347930498
B08;B09;D02;-2.342551792
B08;B09;D03;2.316578809
B08;B09;D04;-2.317177225
B08;B09;D05;2.299945785
B08;B09;D06;-2.305784717
B08;B09;D07;2.294802796
B08;B09;D08;-2.307211257
B08;B09;D09;2.303772312
B08;B09;D10;-2.322513432
B08;B09;D11;2.324877127
B08;B09;D12;-2.351824551
B08;B10;D01;0.588321627
B08;B10;D02;-0.625301261
B08;B10;D03;0.580814281
B08;B10;D04;-0.618856583
B08;B10;D05;0.57826157
B08;B10;D06;-0.614953882
B08;B10;D07;0.576962511
B08;B10;D08;-0.614910236
B08;B10;D09;0.579955715
B08;B10;D10;-0.618820319
B08;B10;D11;0.584457288
B08;B10;D12;-0.625844545
B08;B11;D01;1.212201695
B08;B11;D02;-1.261009408
B08;B11;D03;1.196515358
B08;B11;D04;-1.248983194
B08;B11;D05;1.188678904
B08;B11;D06;-1.241495883
B08;B11;D07;1.186297003
B08;B11;D08;-1.242473169
B08;B11;D09;1.191881716
B08;B11;D10;-1.249570316
B08;B11;D11;1.202525159
B08;B11;D12;-1.264622376
B08;B12;D01;1.838677601
B08;B12;D02;-1.894380636
B08;B12;D03;1.814491661
B08;B12;D04;-1.875310976
B08;B12;D05;1.801891696
B08;B12;D06;-1.864432376
B08;B12;D07;1.798508043
B08;B12;D08;-1.865553945
B08;B12;D09;1.805434428
B08;B12;D10;-1.877739372
B08;B12;D11;1.822082463
B08;B12;D12;-1.900492201
B8A;B01;D01;0.277647855
B8A;B01;D02;-0.25563723
B8A;B01;D03;0.274520387
B8A;B01;D04;-0.253341549
B8A;B01;D05;0.273115195
B8A;B01;D06;-0.251922734
B8A;B01;D07;0.272120812
B8A;B01;D08;-0.252744002
B8A;B01;D09;0.273311897
B8A;B01;D10;-0.254881281
B8A;B01;D11;0.27613093
B8A;B01;D12;-0.25756556
B8A;B02;D01;-2.063755726
B8A;B02;D02;2.075326204
B8A;B02;D03;-2.03681181
B8A;B02;D04;2.053018142
B8A;B02;D05;-2.021907649
B8A;B02;D06;2.042247949
B8A;B02;D07;-2.017026387
B8A;B02;D08;2.04340213
B8A;B02;D09;-2.024614431
B8A;B02;D10;2.055644998
B8A;B02;D11;-2.042435924
B8A;B02;D12;2.083335318
B8A;B03;D01;-1.537852458
B8A;B03;D02;1.549286792
B8A;B03;D03;-1.51696412
B8A;B03;D04;1.53249484
B8A;B03;D05;-1.506025063
B8A;B03;D06;1.524751919
B8A;B03;D07;-1.502197865
B8A;B03;D08;1.525592158
B8A;B03;D09;-1.508281368
B8A;B03;D10;1.534380832
B8A;B03;D11;-1.522087639
B8A;B03;D12;1.555560789
B8A;B04;D01;-1.054080816
B8A;B04;D02;1.064158764
B8A;B04;D03;-1.039851639
B8A;B04;D04;1.05249893
B8A;B04;D05;-1.032334132
B8A;B04;D06;1.047294526
B8A;B04;D07;-1.030560059
B8A;B04;D08;1.047369663
B8A;B04;D09;-1.033666731
B8A;B04;D10;1.05298127
B8A;B04;D11;-1.042479589
B8A;B04;D12;1.068208914
B8A;B05;D01;-0.788438382
B8A;B05;D02;0.800888767
B8A;B05;D03;-0.77790149
B8A;B05;D04;0.792313231
B8A;B05;D05;-0.771890674
B8A;B05;D06;0.788015692
B8A;B05;D07;-0.770356098
B8A;B05;D08;0.788118676
B8A;B05;D09;-0.773156793
B8A;B05;D10;0.792517835
B8A;B05;D11;-0.779297232
B8A;B05;D12;0.804178661
B8A;B06;D01;-0.52674741
B8A;B06;D02;0.533013165
B8A;B06;D03;-0.51973064
B8A;B06;D04;0.527777661
B8A;B06;D05;-0.515672639
B8A;B06;D06;0.525144167
B8A;B06;D07;-0.514601541
B8A;B06;D08;0.524697086
B8A;B06;D09;-0.516544723
B8A;B06;D10;0.527429892
B8A;B06;D11;-0.520638042
B8A;B06;D12;0.535287565
B8A;B07;D01;-0.262504656
B8A;B07;D02;0.268934167
B8A;B07;D03;-0.25885851
B8A;B07;D04;0.266080346
B8A;B07;D05;-0.256440483
B8A;B07;D06;0.265026311
B8A;B07;D07;-0.256060414
B8A;B07;D08;0.264099884
B8A;B07;D09;-0.257241227
B8A;B07;D10;0.265679175
B8A;B07;D11;-0.258856945
B8A;B07;D12;0.269793914
B8A;B08;D01;-1.801036134
B8A;B08;D02;1.81273036
B8A;B08;D03;-1.776971995
B8A;B08;D04;1.793467129
B8A;B08;D05;-1.763280774
B8A;B08;D06;1.784102608
B8A;B08;D07;-1.759605401
B8A;B08;D08;1.784903066
B8A;B08;D09;-1.76675041
B8A;B08;D10;1.795760965
B8A;B08;D11;-1.782381074
B8A;B08;D12;1.820118144
B8A;B09;D01;0.54684538
B8A;B09;D02;-0.529920352
B8A;B09;D03;0.539596136
B8A;B09;D04;-0.523739368
B8A;B09;D05;0.536676887
B8A;B09;D06;-0.521683441
B8A;B09;D07;0.535214002
B8A;B09;D08;-0.522316026
B8A;B09;D09;0.537031082
B8A;B09;D10;-0.526800081
B8A;B09;D11;0.542486608
B8A;B09;D12;-0.531848446
B8A;B10;D01;-1.212706601
B8A;B10;D02;1.187402236
B8A;B10;D03;-1.196139126
B8A;B10;D04;1.174598772
B8A;B10;D05;-1.184984591
B8A;B10;D06;1.169145118
B8A;B10;D07;-1.182604076
B8A;B10;D08;1.169991613
B8A;B10;D09;-1.186749857
B8A;B10;D10;1.176926033
B8A;B10;D11;-1.197873723
B8A;B10;D12;1.194250025
B8A;B11;D01;-0.588846567
B8A;B11;D02;0.551665111
B8A;B11;D03;-0.580442247
B8A;B11;D04;0.544465584
B8A;B11;D05;-0.574568694
B8A;B11;D06;0.542604879
B8A;B11;D07;-0.573278447
B8A;B11;D08;0.542426349
B8A;B11;D09;-0.574844039
B8A;B11;D10;0.546163865
B8A;B11;D11;-0.579847629
B8A;B11;D12;0.555430767
B8A;B12;D01;0.037607635
B8A;B12;D02;-0.081728342
B8A;B12;D03;0.037521136
B8A;B12;D04;-0.081870053
B8A;B12;D05;0.038641095
B8A;B12;D06;-0.080332812
B8A;B12;D07;0.038940147
B8A;B12;D08;-0.080655927
B8A;B12;D09;0.038725728
B8A;B12;D10;-0.082019384
B8A;B12;D11;0.039735239
B8A;B12;D12;-0.080476813
B09;B01;D01;-0.269210081
B09;B01;D02;0.274291868
B09;B01;D03;-0.265075795
B09;B01;D04;0.270400804
B09;B01;D05;-0.263554745
B09;B01;D06;0.269762773
B09;B01;D07;-0.263102114
B09;B01;D08;0.269572273
B09;B01;D09;-0.263720789
B09;B01;D10;0.271919172
B09;B01;D11;-0.266353333
B09;B01;D12;0.274285593
B09;B02;D01;-2.610625763
B09;B02;D02;2.605321731
B09;B02;D03;-2.57642835
B09;B02;D04;2.576788845
B09;B02;D05;-2.558599322
B09;B02;D06;2.563945141
B09;B02;D07;-2.552232482
B09;B02;D08;2.565721327
B09;B02;D09;-2.561626587
B09;B02;D10;2.582451099
B09;B02;D11;-2.584883542
B09;B02;D12;2.615209723
B09;B03;D01;-2.08472687
B09;B03;D02;2.079263942
B09;B03;D03;-2.056575238
B09;B03;D04;2.056257365
B09;B03;D05;-2.042705997
B09;B03;D06;2.0464424
B09;B03;D07;-2.037412258
B09;B03;D08;2.047907041
B09;B03;D09;-2.045299003
B09;B03;D10;2.061183124
B09;B03;D11;-2.064542548
B09;B03;D12;2.087429413
B09;B04;D01;-1.600962901
B09;B04;D02;1.594115036
B09;B04;D03;-1.57945801
B09;B04;D04;1.576253266
B09;B04;D05;-1.569007625
B09;B04;D06;1.568978129
B09;B04;D07;-1.565783182
B09;B04;D08;1.569679751
B09;B04;D09;-1.570692141
B09;B04;D10;1.579779483
B09;B04;D11;-1.584945163
B09;B04;D12;1.600071935
B09;B05;D01;-1.335296555
B09;B05;D02;1.330846365
B09;B05;D03;-1.317508036
B09;B05;D04;1.316068516
B09;B05;D05;-1.308579104
B09;B05;D06;1.309707012
B09;B05;D07;-1.305562152
B09;B05;D08;1.310437154
B09;B05;D09;-1.310176575
B09;B05;D10;1.319321463
B09;B05;D11;-1.321763318
B09;B05;D12;1.336040507
B09;B06;D01;-1.073616166
B09;B06;D02;1.062955112
B09;B06;D03;-1.059334277
B09;B06;D04;1.051526075
B09;B06;D05;-1.052352422
B09;B06;D06;1.046827793
B09;B06;D07;-1.04981683
B09;B06;D08;1.047009805
B09;B06;D09;-1.053570142
B09;B06;D10;1.054229304
B09;B06;D11;-1.063110436
B09;B06;D12;1.067145827
B09;B07;D01;-0.809368179
B09;B07;D02;0.798880391
B09;B07;D03;-0.79845962
B09;B07;D04;0.789829962
B09;B07;D05;-0.793116935
B09;B07;D06;0.786714883
B09;B07;D07;-0.791275643
B09;B07;D08;0.78641653
B09;B07;D09;-0.794266262
B09;B07;D10;0.792480091
B09;B07;D11;-0.801330432
B09;B07;D12;0.801649808
B09;B08;D01;-2.347920232
B09;B08;D02;2.342701612
B09;B08;D03;-2.316584954
B09;B08;D04;2.317228419
B09;B08;D05;-2.299960126
B09;B08;D06;2.305788258
B09;B08;D07;-2.294826802
B09;B08;D08;2.307213858
B09;B08;D09;-2.303771417
B09;B08;D10;2.322561469
B09;B08;D11;-2.324836395
B09;B08;D12;2.351989009
B09;B8A;D01;-0.546852849
B09;B8A;D02;0.529929641
B09;B8A;D03;-0.539600347
B09;B8A;D04;0.523742537
B09;B8A;D05;-0.536686133
B09;B8A;D06;0.521679447
B09;B8A;D07;-0.535201394
B09;B8A;D08;0.522309567
B09;B8A;D09;-0.537020171
B09;B8A;D10;0.526795771
B09;B8A;D11;-0.54247485
B09;B8A;D12;0.531852285
B09;B10;D01;-1.759574849
B09;B10;D02;1.71735991
B09;B10;D03;-1.735750036
B09;B10;D04;1.698351358
B09;B10;D05;-1.721674295
B09;B10;D06;1.690822759
B09;B10;D07;-1.717807576
B09;B10;D08;1.692299112
B09;B10;D09;-1.723763763
B09;B10;D10;1.703722598
B09;B10;D11;-1.740331419
B09;B10;D12;1.72611536
B09;B11;D01;-1.135707337
B09;B11;D02;1.081606684
B09;B11;D03;-1.12004696
B09;B11;D04;1.068212875
B09;B11;D05;-1.111256288
B09;B11;D06;1.064286997
B09;B11;D07;-1.108487032
B09;B11;D08;1.064739881
B09;B11;D09;-1.111864135
B09;B11;D10;1.072963882
B09;B11;D11;-1.122317776
B09;B11;D12;1.087290916
B09;B12;D01;-0.509244879
B09;B12;D02;0.448203225
B09;B12;D03;-0.502078663
B09;B12;D04;0.441871607
B09;B12;D05;-0.498044172
B09;B12;D06;0.441346704
B09;B12;D07;-0.496263655
B09;B12;D08;0.44165574
B09;B12;D09;-0.498293713
B09;B12;D10;0.444778266
B09;B12;D11;-0.502739972
B09;B12;D12;0.451376723
B10;B01;D01;1.490377464
B10;B01;D02;-1.443062385
B10;B01;D03;1.470648558
B10;B01;D04;-1.427985631
B10;B01;D05;1.458079957
B10;B01;D06;-1.421125604
B10;B01;D07;1.454708516
B10;B01;D08;-1.422792395
B10;B01;D09;1.46001459
B10;B01;D10;-1.431845385
B10;B01;D11;1.473966107
B10;B01;D12;-1.45182194
B10;B02;D01;-0.851055414
B10;B02;D02;0.887775882
B10;B02;D03;-0.840674929
B10;B02;D04;0.878305566
B10;B02;D05;-0.83692692
B10;B02;D06;0.872981584
B10;B02;D07;-0.834424446
B10;B02;D08;0.873277409
B10;B02;D09;-0.837874905
B10;B02;D10;0.878558229
B10;B02;D11;-0.844569556
B10;B02;D12;0.888864941
B10;B03;D01;-0.32515508
B10;B03;D02;0.361795139
B10;B03;D03;-0.320841161
B10;B03;D04;0.357826907
B10;B03;D05;-0.321056698
B10;B03;D06;0.355534768
B10;B03;D07;-0.319603009
B10;B03;D08;0.355519977
B10;B03;D09;-0.321551269
B10;B03;D10;0.357358714
B10;B03;D11;-0.324221579
B10;B03;D12;0.361186076
B10;B04;D01;0.158608516
B10;B04;D02;-0.123259945
B10;B04;D03;0.156255274
B10;B04;D04;-0.122118448
B10;B04;D05;0.15262178
B10;B04;D06;-0.121865693
B10;B04;D07;0.152027578
B10;B04;D08;-0.122639583
B10;B04;D09;0.15304014
B10;B04;D10;-0.123964687
B10;B04;D11;0.155361934
B10;B04;D12;-0.126056514
B10;B05;D01;0.424284845
B10;B05;D02;-0.386586106
B10;B05;D03;0.418246307
B10;B05;D04;-0.382366136
B10;B05;D05;0.413095225
B10;B05;D06;-0.381227064
B10;B05;D07;0.412245885
B10;B05;D08;-0.381978635
B10;B05;D09;0.413577879
B10;B05;D10;-0.384518092
B10;B05;D11;0.418561637
B10;B05;D12;-0.390193964
B10;B06;D01;0.685962833
B10;B06;D02;-0.654379485
B10;B06;D03;0.676400673
B10;B06;D04;-0.646841196
B10;B06;D05;0.669300703
B10;B06;D06;-0.644042745
B10;B06;D07;0.667992673
B10;B06;D08;-0.645346387
B10;B06;D09;0.670170877
B10;B06;D10;-0.649541466
B10;B06;D11;0.677204211
B10;B06;D12;-0.658991234
B10;B07;D01;0.950214466
B10;B07;D02;-0.918534944
B10;B07;D03;0.937271286
B10;B07;D04;-0.908589837
B10;B07;D05;0.928530881
B10;B07;D06;-0.904200595
B10;B07;D07;0.926533764
B10;B07;D08;-0.905970706
B10;B07;D09;0.929483082
B10;B07;D10;-0.911306718
B10;B07;D11;0.939002261
B10;B07;D12;-0.924483843
B10;B08;D01;-0.588353732
B10;B08;D02;0.625312194
B10;B08;D03;-0.58086226
B10;B08;D04;0.61884689
B10;B08;D05;-0.578322227
B10;B08;D06;0.614920655
B10;B08;D07;-0.577016281
B10;B08;D08;0.614854172
B10;B08;D09;-0.580041842
B10;B08;D10;0.618750964
B10;B08;D11;-0.584539297
B10;B08;D12;0.625742001
B10;B8A;D01;1.212734832
B10;B8A;D02;-1.187381864
B10;B8A;D03;1.196153672
B10;B8A;D04;-1.174599718
B10;B8A;D05;1.184992162
B10;B8A;D06;-1.169149895
B10;B8A;D07;1.182605867
B10;B8A;D08;-1.169988837
B10;B8A;D09;1.186747696
B10;B8A;D10;-1.176894272
B10;B8A;D11;1.197871217
B10;B8A;D12;-1.194164744
B10;B09;D01;1.759593429
B10;B09;D02;-1.717315689
B10;B09;D03;1.735748181
B10;B09;D04;-1.698362562
B10;B09;D05;1.721659303
B10;B09;D06;-1.69087031
B10;B09;D07;1.717809228
B10;B09;D08;-1.692352617
B10;B09;D09;1.723748053
B10;B09;D10;-1.703753539
B10;B09;D11;1.74033139
B10;B09;D12;-1.726088291
B10;B11;D01;0.623873835
B10;B11;D02;-0.635730931
B10;B11;D03;0.615704946
B10;B11;D04;-0.630159263
B10;B11;D05;0.610415509
B10;B11;D06;-0.626588641
B10;B11;D07;0.609321368
B10;B11;D08;-0.62762362
B10;B11;D09;0.611884665
B10;B11;D10;-0.630815648
B10;B11;D11;0.618002086
B10;B11;D12;-0.638869312
B10;B12;D01;1.250342953
B10;B12;D02;-1.26913932
B10;B12;D03;1.233673962
B10;B12;D04;-1.256485757
B10;B12;D05;1.223630496
B10;B12;D06;-1.249488365
B10;B12;D07;1.221543899
B10;B12;D08;-1.250651891
B10;B12;D09;1.225471678
B10;B12;D10;-1.258931327
B10;B12;D11;1.237603948
B10;B12;D12;-1.274687272
B11;B01;D01;0.866477684
B11;B01;D02;-0.807321161
B11;B01;D03;0.854919336
B11;B01;D04;-0.797821957
B11;B01;D05;0.847645246
B11;B01;D06;-0.794537588
B11;B01;D07;0.845362562
B11;B01;D08;-0.79517364
B11;B01;D09;0.848120653
B11;B01;D10;-0.801042724
B11;B01;D11;0.855958531
B11;B01;D12;-0.812986126
B11;B02;D01;-1.474876639
B11;B02;D02;1.523538839
B11;B02;D03;-1.456359014
B11;B02;D04;1.508470543
B11;B02;D05;-1.447334061
B11;B02;D06;1.499578346
B11;B02;D07;-1.443741673
B11;B02;D08;1.500917068
B11;B02;D09;-1.449755596
B11;B02;D10;1.509408939
B11;B02;D11;-1.462564175
B11;B02;D12;1.527803368
B11;B03;D01;-0.949008386
B11;B03;D02;0.99754434
B11;B03;D03;-0.936542214
B11;B03;D04;0.987987285
B11;B03;D05;-0.931474955
B11;B03;D06;0.982122453
B11;B03;D07;-0.928932083
B11;B03;D08;0.983148617
B11;B03;D09;-0.933433146
B11;B03;D10;0.98819217
B11;B03;D11;-0.942211424
B11;B03;D12;1.000088523
B11;B04;D01;-0.465291279
B11;B04;D02;0.512472905
B11;B04;D03;-0.459467704
B11;B04;D04;0.508036483
B11;B04;D05;-0.457811296
B11;B04;D06;0.504711117
B11;B04;D07;-0.4573215
B11;B04;D08;0.504975679
B11;B04;D09;-0.458857605
B11;B04;D10;0.50684856
B11;B04;D11;-0.462648474
B11;B04;D12;0.512803077
B11;B05;D01;-0.199567654
B11;B05;D02;0.249164604
B11;B05;D03;-0.197452591
B11;B05;D04;0.247799217
B11;B05;D05;-0.197317926
B11;B05;D06;0.24536792
B11;B05;D07;-0.197071864
B11;B05;D08;0.245652864
B11;B05;D09;-0.198301004
B11;B05;D10;0.246310315
B11;B05;D11;-0.199432971
B11;B05;D12;0.248696754
B11;B06;D01;0.062068093
B11;B06;D02;-0.018651701
B11;B06;D03;0.060684698
B11;B06;D04;-0.016682942
B11;B06;D05;0.058875743
B11;B06;D06;-0.017457633
B11;B06;D07;0.058657918
B11;B06;D08;-0.017724367
B11;B06;D09;0.058280376
B11;B06;D10;-0.018727203
B11;B06;D11;0.05919711
B11;B06;D12;-0.020132479
B11;B07;D01;0.326328632
B11;B07;D02;-0.282784064
B11;B07;D03;0.321552873
B11;B07;D04;-0.278424075
B11;B07;D05;0.318104732
B11;B07;D06;-0.277607706
B11;B07;D07;0.317201996
B11;B07;D08;-0.278345133
B11;B07;D09;0.317601488
B11;B07;D10;-0.280493537
B11;B07;D11;0.32101285
B11;B07;D12;-0.28563037
B11;B08;D01;-1.212227396
B11;B08;D02;1.261041835
B11;B08;D03;-1.196571884
B11;B08;D04;1.249000998
B11;B08;D05;-1.188749106
B11;B08;D06;1.241503682
B11;B08;D07;-1.186363197
B11;B08;D08;1.242481938
B11;B08;D09;-1.19194224
B11;B08;D10;1.249587331
B11;B08;D11;-1.202553723
B11;B08;D12;1.264653012
B11;B8A;D01;0.588856821
B11;B8A;D02;-0.551654758
B11;B8A;D03;0.580446005
B11;B8A;D04;-0.544443252
B11;B8A;D05;0.574578295
B11;B8A;D06;-0.542571633
B11;B8A;D07;0.573297545
B11;B8A;D08;-0.542379195
B11;B8A;D09;0.574880298
B11;B8A;D10;-0.546102004
B11;B8A;D11;0.57989072
B11;B8A;D12;-0.555354004
B11;B09;D01;1.135713376
B11;B09;D02;-1.081582981
B11;B09;D03;1.120032263
B11;B09;D04;-1.068201507
B11;B09;D05;1.111235145
B11;B09;D06;-1.064285076
B11;B09;D07;1.108480167
B11;B09;D08;-1.064737269
B11;B09;D09;1.1118653
B11;B09;D10;-1.072955638
B11;B09;D11;1.122333219
B11;B09;D12;-1.087262378
B11;B10;D01;-0.623857551
B11;B10;D02;0.63572668
B11;B10;D03;-0.615695645
B11;B10;D04;0.63015294
B11;B10;D05;-0.61040999
B11;B10;D06;0.626578106
B11;B10;D07;-0.609310162
B11;B10;D08;0.627613766
B11;B10;D09;-0.611872444
B11;B10;D10;0.630811946
B11;B10;D11;-0.617986313
B11;B10;D12;0.638860304
B11;B12;D01;0.62646677
B11;B12;D02;-0.633404112
B11;B12;D03;0.617965223
B11;B12;D04;-0.626327662
B11;B12;D05;0.613215765
B11;B12;D06;-0.622909658
B11;B12;D07;0.612233505
B11;B12;D08;-0.623043046
B11;B12;D09;0.613602094
B11;B12;D10;-0.628138764
B11;B12;D11;0.619621276
B11;B12;D12;-0.635862828
B12;B01;D01;0.240004166
B12;B01;D02;-0.173919183
B12;B01;D03;0.236939517
B12;B01;D04;-0.17149195
B12;B01;D05;0.234409613
B12;B01;D06;-0.171627093
B12;B01;D07;0.233112587
B12;B01;D08;-0.17212641
B12;B01;D09;0.234504564
B12;B01;D10;-0.172902813
B12;B01;D11;0.236316508
B12;B01;D12;-0.177130026
B12;B02;D01;-2.101314481
B12;B02;D02;2.156990336
B12;B02;D03;-2.074307595
B12;B02;D04;2.13482069
B12;B02;D05;-2.06054472
B12;B02;D06;2.122490411
B12;B02;D07;-2.055977438
B12;B02;D08;2.123970895
B12;B02;D09;-2.063362424
B12;B02;D10;2.137566459
B12;B02;D11;-2.082191347
B12;B02;D12;2.163708165
B12;B03;D01;-1.575456412
B12;B03;D02;1.630982796
B12;B03;D03;-1.554502479
B12;B03;D04;1.614330568
B12;B03;D05;-1.544695042
B12;B03;D06;1.6050339
B12;B03;D07;-1.541172137
B12;B03;D08;1.606198317
B12;B03;D09;-1.547040261
B12;B03;D10;1.616344605
B12;B03;D11;-1.561833908
B12;B03;D12;1.635982621
B12;B04;D01;-1.091752227
B12;B04;D02;1.145899163
B12;B04;D03;-1.077446095
B12;B04;D04;1.134372756
B12;B04;D05;-1.071048168
B12;B04;D06;1.127621987
B12;B04;D07;-1.069573278
B12;B04;D08;1.12802034
B12;B04;D09;-1.072475375
B12;B04;D10;1.134995585
B12;B04;D11;-1.082291889
B12;B04;D12;1.14868706
B12;B05;D01;-0.826023102
B12;B05;D02;0.882589226
B12;B05;D03;-0.815411455
