bande_src;bande_dst;detecteur;delta_t
B07;B03;D03;-1.253470712
B07;B03;D04;1.265465543
B07;B03;D05;-1.245506153
B07;B03;D06;1.25914603
B07;B03;D07;-1.243913329
B07;B03;D08;1.259660173
B07;B03;D09;-1.24687213
B07;B03;D10;1.268609215
B07;B03;D11;-1.259640014
B07;B03;D12;1.284094839
B07;B04;D01;-0.788751285
B07;B04;D02;0.792735179
B07;B04;D03;-0.777996188
B07;B04;D04;0.784964879
B07;B04;D05;-0.77272119
B07;B04;D06;0.780790631
B07;B04;D07;-0.771959167
B07;B04;D08;0.781009293
B07;B04;D09;-0.774016522
B07;B04;D10;0.78641354
B07;B04;D11;-0.780634927
B07;B04;D12;0.796712249
B07;B05;D01;-0.524693267
B07;B05;D02;0.529943687
B07;B05;D03;-0.517260636
B07;B05;D04;0.525048223
B07;B05;D05;-0.513889586
B07;B05;D06;0.521859671
B07;B05;D07;-0.513490804
B07;B05;D08;0.522138902
B07;B05;D09;-0.514864211
B07;B05;D10;0.52546979
B07;B05;D11;-0.520248159
B07;B05;D12;0.533268713
B07;B06;D01;-0.263890054
B07;B06;D02;0.263669573
B07;B06;D03;-0.259827405
B07;B06;D04;0.261103067
B07;B06;D05;-0.257933998
B07;B06;D06;0.260390071
B07;B06;D07;-0.258909831
B07;B06;D08;0.26032249
B07;B06;D09;-0.259499959
B07;B06;D10;0.262248246
B07;B06;D11;-0.261824658
B07;B06;D12;0.264314881
B07;B08;D01;-1.533742952
B07;B08;D02;1.540333802
B07;B08;D03;-1.513535327
B07;B08;D04;1.524888277
B07;B08;D05;-1.503236753
B07;B08;D06;1.517599409
B07;B08;D07;-1.500662808
B07;B08;D08;1.518211222
B07;B08;D09;-1.50561139
B07;B08;D10;1.528923018
B07;B08;D11;-1.520407977
B07;B08;D12;1.547855351
B07;B8A;D01;0.259992917
B07;B8A;D02;-0.266618631
B07;B8A;D03;0.256989946
B07;B8A;D04;-0.264068329
B07;B8A;D05;0.255057726
B07;B8A;D06;-0.262534389
B07;B8A;D07;0.254183779
B07;B8A;D08;-0.263646202
B07;B8A;D09;0.254943509
B07;B8A;D10;-0.265574296
B07;B8A;D11;0.257594556
B07;B8A;D12;-0.269085605
B07;B09;D01;0.801077394
B07;B09;D02;-0.799781959
B07;B09;D03;0.790915418
B07;B09;D04;-0.790483234
B07;B09;D05;0.78448348
B07;B09;D06;-0.78726839
B07;B09;D07;0.783574296
B07;B09;D08;-0.787492644
B07;B09;D09;0.788215043
B07;B09;D10;-0.793708365
B07;B09;D11;0.794046008
B07;B09;D12;-0.803924511
B07;B10;D01;-0.919226757
B07;B10;D02;0.944791358
B07;B10;D03;-0.904210356
B07;B10;D04;0.93400618
B07;B10;D05;-0.896955662
B07;B10;D06;0.932691322
B07;B10;D07;-0.896869431
B07;B10;D08;0.934379955
B07;B10;D09;-0.895553346
B07;B10;D10;0.940951444
B07;B10;D11;-0.907513416
B07;B10;D12;0.957163683
B07;B11;D01;-0.294162362
B07;B11;D02;0.313364926
B07;B11;D03;-0.288304736
B07;B11;D04;0.309094689
B07;B11;D05;-0.285352285
B07;B11;D06;0.31172869
B07;B11;D07;-0.286141669
B07;B11;D08;0.31140886
B07;B11;D09;-0.283258853
B07;B11;D10;0.313746286
B07;B11;D11;-0.287987973
B07;B11;D12;0.318975263
B07;B12;D01;0.329197377
B07;B12;D02;-0.318452554
B07;B12;D03;0.32758651
B07;B12;D04;-0.315613996
B07;B12;D05;0.326659759
B07;B12;D06;-0.310338364
B07;B12;D07;0.324513943
B07;B12;D08;-0.311407731
B07;B12;D09;0.32975423
B07;B12;D10;-0.313599998
B07;B12;D11;0.330862659
B07;B12;D12;-0.316379772
B08;B01;D01;2.068297181
B08;B01;D02;-2.066546318
B08;B01;D03;2.041752534
B08;B01;D04;-2.045051465
B08;B01;D05;2.026533049
B08;B01;D06;-2.035170769
B08;B01;D07;2.023739888
B08;B01;D08;-2.037013108
B08;B01;D09;2.030957183
B08;B01;D10;-2.050983658
B08;B01;D11;2.05001411
B08;B01;D12;-2.077581029
B08;B02;D01;-0.262855645
B08;B02;D02;0.261821775
B08;B02;D03;-0.259464724
B08;B02;D04;0.259030393
B08;B02;D05;-0.257354105
B08;B02;D06;0.257187441
B08;B02;D07;-0.256668882
B08;B02;D08;0.257533437
B08;B02;D09;-0.25828402
B08;B02;D10;0.259254784
B08;B02;D11;-0.259742846
B08;B02;D12;0.263131844
B08;B03;D01;0.262870643
B08;B03;D02;-0.262572066
B08;B03;D03;0.26007941
B08;B03;D04;-0.259420406
B08;B03;D05;0.257736817
B08;B03;D06;-0.258452354
B08;B03;D07;0.256747829
B08;B03;D08;-0.258548059
B08;B03;D09;0.258731678
B08;B03;D10;-0.260307409
B08;B03;D11;0.260759674
B08;B03;D12;-0.263746262
B08;B04;D01;0.744991025
B08;B04;D02;-0.747574827
B08;B04;D03;0.73554096
B08;B04;D04;-0.739911017
B08;B04;D05;0.730524176
B08;B04;D06;-0.736803316
B08;B04;D07;0.728721585
B08;B04;D08;-0.737192342
B08;B04;D09;0.731628255
B08;B04;D10;-0.742491309
B08;B04;D11;0.739827496
B08;B04;D12;-0.75110232
B08;B05;D01;1.009081874
B08;B05;D02;-1.010351399
B08;B05;D03;0.996299518
B08;B05;D04;-0.999826805
B08;B05;D05;0.989373067
B08;B05;D06;-0.995737627
B08;B05;D07;0.987202546
B08;B05;D08;-0.99606637
B08;B05;D09;0.990789282
B08;B05;D10;-1.003431006
B08;B05;D11;1.000214002
B08;B05;D12;-1.014529473
B08;B06;D01;1.269905715
B08;B06;D02;-1.276622672
B08;B06;D03;1.253731343
B08;B06;D04;-1.263771866
B08;B06;D05;1.245311473
B08;B06;D06;-1.257207108
B08;B06;D07;1.241753917
B08;B06;D08;-1.257881653
B08;B06;D09;1.246110245
B08;B06;D10;-1.266647141
B08;B06;D11;1.258588333
B08;B06;D12;-1.283468167
B08;B07;D01;1.533805445
B08;B07;D02;-1.540286325
B08;B07;D03;1.513572541
B08;B07;D04;-1.524874741
B08;B07;D05;1.503255957
B08;B07;D06;-1.517597575
B08;B07;D07;1.500671208
B08;B07;D08;-1.518201299
B08;B07;D09;1.505619069
B08;B07;D10;-1.528888608
B08;B07;D11;1.520427265
B08;B07;D12;-1.547769791
B08;B8A;D01;1.793784193
B08;B8A;D02;-1.806889756
B08;B8A;D03;1.770553096
B08;B8A;D04;-1.788929394
B08;B8A;D05;1.758312743
B08;B8A;D06;-1.780123852
B08;B8A;D07;1.754863935
B08;B8A;D08;-1.781838249
B08;B8A;D09;1.760584245
B08;B8A;D10;-1.794454646
B08;B8A;D11;1.77805803
B08;B8A;D12;-1.816841046
B08;B09;D01;2.33488332
B08;B09;D02;-2.340029791
B08;B09;D03;2.304483699
B08;B09;D04;-2.315343325
B08;B09;D05;2.28774123
B08;B09;D06;-2.304864443
B08;B09;D07;2.284254266
B08;B09;D08;-2.305691626
B08;B09;D09;2.293846465
B08;B09;D10;-2.322579904
B08;B09;D11;2.314485514
B08;B09;D12;-2.351646171
B08;B10;D01;0.61452913
B08;B10;D02;-0.595522545
B08;B10;D03;0.609342359
B08;B10;D04;-0.590875676
B08;B10;D05;0.606303164
B08;B10;D06;-0.584903955
B08;B10;D07;0.603817912
B08;B10;D08;-0.58382418
B08;B10;D09;0.610093617
B08;B10;D10;-0.587963086
B08;B10;D11;0.612940373
B08;B10;D12;-0.59066964
B08;B11;D01;1.239627093
B08;B11;D02;-1.226918106
B08;B11;D03;1.225253436
B08;B11;D04;-1.215776981
B08;B11;D05;1.21789554
B08;B11;D06;-1.205868165
B08;B11;D07;1.214524345
B08;B11;D08;-1.206796207
B08;B11;D09;1.222353439
B08;B11;D10;-1.215154667
B08;B11;D11;1.232425347
B08;B11;D12;-1.228815364
B08;B12;D01;1.862990614
B08;B12;D02;-1.858723547
B08;B12;D03;1.841154154
B08;B12;D04;-1.840479139
B08;B12;D05;1.829921506
B08;B12;D06;-1.827929403
B08;B12;D07;1.825200668
B08;B12;D08;-1.829602018
B08;B12;D09;1.835404014
B08;B12;D10;-1.842484008
B08;B12;D11;1.851335106
B08;B12;D12;-1.86413641
B8A;B01;D01;0.274497846
B8A;B01;D02;-0.259657265
B8A;B01;D03;0.271187231
B8A;B01;D04;-0.256111532
B8A;B01;D05;0.268207403
B8A;B01;D06;-0.255035143
B8A;B01;D07;0.268859534
B8A;B01;D08;-0.255167022
B8A;B01;D09;0.270352764
B8A;B01;D10;-0.256528952
B8A;B01;D11;0.271935201
B8A;B01;D12;-0.260758951
B8A;B02;D01;-2.056568786
B8A;B02;D02;2.068801003
B8A;B02;D03;-2.029985551
B8A;B02;D04;2.047993281
B8A;B02;D05;-2.015658326
B8A;B02;D06;2.037321501
B8A;B02;D07;-2.011534282
B8A;B02;D08;2.03938796
B8A;B02;D09;-2.018865498
B8A;B02;D10;2.053761462
B8A;B02;D11;-2.037771638
B8A;B02;D12;2.080100793
B8A;B03;D01;-1.530894778
B8A;B03;D02;1.544389072
B8A;B03;D03;-1.51046141
B8A;B03;D04;1.529538412
B8A;B03;D05;-1.50056342
B8A;B03;D06;1.521682246
B8A;B03;D07;-1.498094628
B8A;B03;D08;1.523304587
B8A;B03;D09;-1.501811451
B8A;B03;D10;1.534187376
B8A;B03;D11;-1.517217771
B8A;B03;D12;1.553190014
B8A;B04;D01;-1.048741444
B8A;B04;D02;1.059364866
B8A;B04;D03;-1.034984128
B8A;B04;D04;1.049036737
B8A;B04;D05;-1.027778412
B8A;B04;D06;1.043326113
B8A;B04;D07;-1.02614279
B8A;B04;D08;1.044654482
B8A;B04;D09;-1.028959523
B8A;B04;D10;1.051990292
B8A;B04;D11;-1.038228358
B8A;B04;D12;1.065804424
B8A;B05;D01;-0.784687105
B8A;B05;D02;0.796570977
B8A;B05;D03;-0.774251335
B8A;B05;D04;0.789118911
B8A;B05;D05;-0.768948065
B8A;B05;D06;0.784395406
B8A;B05;D07;-0.767675871
B8A;B05;D08;0.785783444
B8A;B05;D09;-0.769807945
B8A;B05;D10;0.791047219
B8A;B05;D11;-0.777840702
B8A;B05;D12;0.80235986
B8A;B06;D01;-0.523885933
B8A;B06;D02;0.530293717
B8A;B06;D03;-0.516817607
B8A;B06;D04;0.525172345
B8A;B06;D05;-0.512991075
B8A;B06;D06;0.522925625
B8A;B06;D07;-0.513091342
B8A;B06;D08;0.52396709
B8A;B06;D09;-0.514440403
B8A;B06;D10;0.527825415
B8A;B06;D11;-0.51940606
B8A;B06;D12;0.533404494
B8A;B07;D01;-0.25999586
B8A;B07;D02;0.266621097
B8A;B07;D03;-0.25699161
B8A;B07;D04;0.26406804
B8A;B07;D05;-0.255057891
B8A;B07;D06;0.262535469
B8A;B07;D07;-0.254182648
B8A;B07;D08;0.263644944
B8A;B07;D09;-0.254941519
B8A;B07;D10;0.26557598
B8A;B07;D11;-0.257585172
B8A;B07;D12;0.269087526
B8A;B08;D01;-1.793736296
B8A;B08;D02;1.806971413
B8A;B08;D03;-1.77052439
B8A;B08;D04;1.788962149
B8A;B08;D05;-1.758293599
B8A;B08;D06;1.780135938
B8A;B08;D07;-1.754844211
B8A;B08;D08;1.781855268
B8A;B08;D09;-1.760551016
B8A;B08;D10;1.794502078
B8A;B08;D11;-1.777986655
B8A;B08;D12;1.816952407
B8A;B09;D01;0.54108445
B8A;B09;D02;-0.533168959
B8A;B09;D03;0.533926
B8A;B09;D04;-0.52641747
B8A;B09;D05;0.529425996
B8A;B09;D06;-0.524733501
B8A;B09;D07;0.52939111
B8A;B09;D08;-0.523847705
B8A;B09;D09;0.533272299
B8A;B09;D10;-0.528132781
B8A;B09;D11;0.536458294
B8A;B09;D12;-0.534841142
B8A;B10;D01;-1.179218904
B8A;B10;D02;1.2114212
B8A;B10;D03;-1.16120046
B8A;B10;D04;1.198078274
B8A;B10;D05;-1.152013855
B8A;B10;D06;1.195226826
B8A;B10;D07;-1.151053969
B8A;B10;D08;1.19802497
B8A;B10;D09;-1.150496513
B8A;B10;D10;1.206528771
B8A;B10;D11;-1.165104105
B8A;B10;D12;1.22625764
B8A;B11;D01;-0.55415723
B8A;B11;D02;0.579988524
B8A;B11;D03;-0.54529466
B8A;B11;D04;0.573164721
B8A;B11;D05;-0.54040933
B8A;B11;D06;0.57426405
B8A;B11;D07;-0.540323323
B8A;B11;D08;0.575053422
B8A;B11;D09;-0.538199397
B8A;B11;D10;0.579323731
B8A;B11;D11;-0.545568878
B8A;B11;D12;0.588065614
B8A;B12;D01;0.069204734
B8A;B12;D02;-0.051836447
B8A;B12;D03;0.070596337
B8A;B12;D04;-0.051546223
B8A;B12;D05;0.071601721
B8A;B12;D06;-0.047803995
B8A;B12;D07;0.070329439
B8A;B12;D08;-0.047761801
B8A;B12;D09;0.074809898
B8A;B12;D10;-0.048025155
B8A;B12;D11;0.073266048
B8A;B12;D12;-0.047293775
B09;B01;D01;-0.266590245
B09;B01;D02;0.273516513
B09;B01;D03;-0.262743303
B09;B01;D04;0.270312741
B09;B01;D05;-0.261221098
B09;B01;D06;0.269703035
B09;B01;D07;-0.260537082
B09;B01;D08;0.268678924
B09;B01;D09;-0.262930205
B09;B01;D10;0.271604695
B09;B01;D11;-0.264530972
B09;B01;D12;0.274085511
B09;B02;D01;-2.597671222
B09;B02;D02;2.602025295
B09;B02;D03;-2.563929458
B09;B02;D04;2.574437184
B09;B02;D05;-2.545093969
B09;B02;D06;2.562060501
B09;B02;D07;-2.540924425
B09;B02;D08;2.563232151
B09;B02;D09;-2.552126489
B09;B02;D10;2.581900459
B09;B02;D11;-2.574203405
B09;B02;D12;2.614974754
B09;B03;D01;-2.071999712
B09;B03;D02;2.077601674
B09;B03;D03;-2.044404866
B09;B03;D04;2.055978447
B09;B03;D05;-2.029996632
B09;B03;D06;2.046421074
B09;B03;D07;-2.027480189
B09;B03;D08;2.047149265
B09;B03;D09;-2.035063499
B09;B03;D10;2.062326139
B09;B03;D11;-2.053646436
B09;B03;D12;2.088056993
B09;B04;D01;-1.589834969
B09;B04;D02;1.5925674
B09;B04;D03;-1.568919546
B09;B04;D04;1.575470385
B09;B04;D05;-1.557209806
B09;B04;D06;1.568060036
B09;B04;D07;-1.555534024
B09;B04;D08;1.568504462
B09;B04;D09;-1.562229623
B09;B04;D10;1.580134504
B09;B04;D11;-1.574677052
B09;B04;D12;1.600664647
B09;B05;D01;-1.325783053
B09;B05;D02;1.329768641
B09;B05;D03;-1.308189092
B09;B05;D04;1.315550434
B09;B05;D05;-1.298380396
B09;B05;D06;1.309132174
B09;B05;D07;-1.297070543
B09;B05;D08;1.309628837
B09;B05;D09;-1.303081674
B09;B05;D10;1.319182348
B09;B05;D11;-1.314290689
B09;B05;D12;1.337218102
B09;B06;D01;-1.064982336
B09;B06;D02;1.063485106
B09;B06;D03;-1.050752854
B09;B06;D04;1.051602164
B09;B06;D05;-1.042420163
B09;B06;D06;1.047661922
B09;B06;D07;-1.042477925
B09;B06;D08;1.047812832
B09;B06;D09;-1.04769994
B09;B06;D10;1.055959712
B09;B06;D11;-1.055848029
B09;B06;D12;1.068259349
B09;B07;D01;-0.801090151
B09;B07;D02;0.799806394
B09;B07;D03;-0.790927159
B09;B07;D04;0.790495875
B09;B07;D05;-0.784487356
B09;B07;D06;0.787271517
B09;B07;D07;-0.783572312
B09;B07;D08;0.787492858
B09;B07;D09;-0.7882069
B09;B07;D10;0.793716264
B09;B07;D11;-0.794033683
B09;B07;D12;0.803937428
B09;B08;D01;-2.334839609
B09;B08;D02;2.340189875
B09;B08;D03;-2.304467016
B09;B08;D04;2.315404749
B09;B08;D05;-2.287727119
B09;B08;D06;2.304876625
B09;B08;D07;-2.284229824
B09;B08;D08;2.305697634
B09;B08;D09;-2.293803513
B09;B08;D10;2.322636949
B09;B08;D11;-2.314413276
B09;B08;D12;2.351823742
B09;B8A;D01;-0.541088589
B09;B8A;D02;0.533180279
B09;B8A;D03;-0.533930997
B09;B8A;D04;0.526421437
B09;B8A;D05;-0.529428283
B09;B8A;D06;0.524727657
B09;B8A;D07;-0.529392676
B09;B8A;D08;0.523856593
B09;B8A;D09;-0.533275194
B09;B8A;D10;0.528150613
B09;B8A;D11;-0.536460405
B09;B8A;D12;0.534845458
B09;B10;D01;-1.720315682
B09;B10;D02;1.744624019
B09;B10;D03;-1.695139974
B09;B10;D04;1.724515242
B09;B10;D05;-1.681445771
B09;B10;D06;1.719961722
B09;B10;D07;-1.680447935
B09;B10;D08;1.721873886
B09;B10;D09;-1.683767203
B09;B10;D10;1.734674173
B09;B10;D11;-1.701544175
B09;B10;D12;1.761121691
B09;B11;D01;-1.09525228
B09;B11;D02;1.113178768
B09;B11;D03;-1.079229001
B09;B11;D04;1.099593705
B09;B11;D05;-1.069836521
B09;B11;D06;1.098999387
B09;B11;D07;-1.069709861
B09;B11;D08;1.098898924
B09;B11;D09;-1.071459271
B09;B11;D10;1.107458749
B09;B11;D11;-1.082009867
B09;B11;D12;1.122922087
B09;B12;D01;-0.471882565
B09;B12;D02;0.481338806
B09;B12;D03;-0.463333664
B09;B12;D04;0.474876689
B09;B12;D05;-0.457824588
B09;B12;D06;0.476924811
B09;B12;D07;-0.459064415
B09;B12;D08;0.476093046
B09;B12;D09;-0.458469424
B09;B12;D10;0.480122943
B09;B12;D11;-0.463196592
B09;B12;D12;0.487552675
B10;B01;D01;1.453621972
B10;B01;D02;-1.470943314
B10;B01;D03;1.432325077
B10;B01;D04;-1.454124631
B10;B01;D05;1.420202872
B10;B01;D06;-1.450257767
B10;B01;D07;1.419920912
B10;B01;D08;-1.453220281
B10;B01;D09;1.420894549
B10;B01;D10;-1.463100795
B10;B01;D11;1.437158993
B10;B01;D12;-1.48706652
B10;B02;D01;-0.877292605
B10;B02;D02;0.857283864
B10;B02;D03;-0.868752631
B10;B02;D04;0.849879252
B10;B02;D05;-0.863624376
B10;B02;D06;0.842081211
B10;B02;D07;-0.860492106
B10;B02;D08;0.841368901
B10;B02;D09;-0.868401574
B10;B02;D10;0.847247893
B10;B02;D11;-0.872701419
B10;B02;D12;0.853850913
B10;B03;D01;-0.351632226
B10;B03;D02;0.332923226
B10;B03;D03;-0.349240856
B10;B03;D04;0.331445376
B10;B03;D05;-0.348543798
B10;B03;D06;0.326446167
B10;B03;D07;-0.347063031
B10;B03;D08;0.325278404
B10;B03;D09;-0.351360969
B10;B03;D10;0.327660654
B10;B03;D11;-0.352161242
B10;B03;D12;0.326929513
B10;B04;D01;0.130457376
B10;B04;D02;-0.152052405
B10;B04;D03;0.126196114
B10;B04;D04;-0.149026694
B10;B04;D05;0.124232289
B10;B04;D06;-0.151902076
B10;B04;D07;0.124903181
B10;B04;D08;-0.15337732
B10;B04;D09;0.121536029
B10;B04;D10;-0.154550005
B10;B04;D11;0.126913683
B10;B04;D12;-0.160462785
B10;B05;D01;0.394510007
B10;B05;D02;-0.414817067
B10;B05;D03;0.386934034
B10;B05;D04;-0.408934192
B10;B05;D05;0.383068092
B10;B05;D06;-0.410833613
B10;B05;D07;0.383379071
B10;B05;D08;-0.412253698
B10;B05;D09;0.380700811
B10;B05;D10;-0.415498413
B10;B05;D11;0.387312288
B10;B05;D12;-0.423922807
B10;B06;D01;0.655301175
B10;B06;D02;-0.681069905
B10;B06;D03;0.644352526
B10;B06;D04;-0.672869853
B10;B06;D05;0.639007171
B10;B06;D06;-0.672300324
B10;B06;D07;0.637945307
B10;B06;D08;-0.674073861
B10;B06;D09;0.636041617
B10;B06;D10;-0.678726689
B10;B06;D11;0.645712406
B10;B06;D12;-0.692884573
B10;B07;D01;0.919174354
B10;B07;D02;-0.944715988
B10;B07;D03;0.904176447
B10;B07;D04;-0.933965334
B10;B07;D05;0.896942171
B10;B07;D06;-0.932688864
B10;B07;D07;0.896861236
B10;B07;D08;-0.934398736
B10;B07;D09;0.895555212
B10;B07;D10;-0.940983765
B10;B07;D11;0.9075613
B10;B07;D12;-0.957197216
B10;B08;D01;-0.614469665
B10;B08;D02;0.595478701
B10;B08;D03;-0.609303388
B10;B08;D04;0.590856733
B10;B08;D05;-0.606272276
B10;B08;D06;0.584895928
B10;B08;D07;-0.603812344
B10;B08;D08;0.58383179
B10;B08;D09;-0.610101931
B10;B08;D10;0.587982692
B10;B08;D11;-0.612936723
B10;B08;D12;0.590692168
B10;B8A;D01;1.179137204
B10;B8A;D02;-1.211307363
B10;B8A;D03;1.161144444
B10;B8A;D04;-1.198005091
B10;B8A;D05;1.151993893
B10;B8A;D06;-1.195214603
B10;B8A;D07;1.151051785
B10;B8A;D08;-1.198045176
B10;B8A;D09;1.150520361
B10;B8A;D10;-1.206568864
B10;B8A;D11;1.165196124
B10;B8A;D12;-1.226284189
B10;B09;D01;1.720183652
B10;B09;D02;-1.744417504
B10;B09;D03;1.695042961
B10;B09;D04;-1.724401866
B10;B09;D05;1.681409663
B10;B09;D06;-1.719949784
B10;B09;D07;1.680442313
B10;B09;D08;-1.721904011
B10;B09;D09;1.683798285
B10;B09;D10;-1.734713107
B10;B09;D11;1.701653495
B10;B09;D12;-1.761155915
B10;B11;D01;0.625024168
B10;B11;D02;-0.63136368
B10;B11;D03;0.615871483
B10;B11;D04;-0.624876216
B10;B11;D05;0.611579303
B10;B11;D06;-0.620959162
B10;B11;D07;0.610712833
B10;B11;D08;-0.622984153
B10;B11;D09;0.612283933
B10;B11;D10;-0.627221741
B10;B11;D11;0.619546889
B10;B11;D12;-0.638219918
B10;B12;D01;1.248332174
B10;B12;D02;-1.263125843
B10;B12;D03;1.23173425
B10;B12;D04;-1.249556355
B10;B12;D05;1.223585297
B10;B12;D06;-1.243016389
B10;B12;D07;1.221382658
B10;B12;D08;-1.245804993
B10;B12;D09;1.225341717
B10;B12;D10;-1.254589855
B10;B12;D11;1.238472268
B10;B12;D12;-1.273581098
B11;B01;D01;0.828589547
B11;B01;D02;-0.83958236
B11;B01;D03;0.816444133
B11;B01;D04;-0.829239478
B11;B01;D05;0.808613065
B11;B01;D06;-0.829296773
B11;B01;D07;0.809195232
B11;B01;D08;-0.830238997
B11;B01;D09;0.808582114
B11;B01;D10;-0.835891462
B11;B01;D11;0.817566871
B11;B01;D12;-0.848873185
B11;B02;D01;-1.502287035
B11;B02;D02;1.488658777
B11;B02;D03;-1.484609459
B11;B02;D04;1.474760846
B11;B02;D05;-1.475202472
B11;B02;D06;1.463039978
B11;B02;D07;-1.47121202
B11;B02;D08;1.464356567
B11;B02;D09;-1.480704367
B11;B02;D10;1.474486522
B11;B02;D11;-1.49227755
B11;B02;D12;1.492108011
B11;B03;D01;-0.976645966
B11;B03;D02;0.96429535
B11;B03;D03;-0.965108674
B11;B03;D04;0.956328632
B11;B03;D05;-0.960120272
B11;B03;D06;0.947405554
B11;B03;D07;-0.957774102
B11;B03;D08;0.948264718
B11;B03;D09;-0.963641134
B11;B03;D10;0.954893569
B11;B03;D11;-0.971703819
B11;B03;D12;0.965170382
B11;B04;D01;-0.494547989
B11;B04;D02;0.479316411
B11;B04;D03;-0.489662609
B11;B04;D04;0.475850059
B11;B04;D05;-0.487345496
B11;B04;D06;0.469055218
B11;B04;D07;-0.48581635
B11;B04;D08;0.469607331
B11;B04;D09;-0.490768943
B11;B04;D10;0.472681661
B11;B04;D11;-0.492672427
B11;B04;D12;0.477760723
B11;B05;D01;-0.230508026
B11;B05;D02;0.216549049
B11;B05;D03;-0.228939214
B11;B05;D04;0.215943809
B11;B05;D05;-0.228518944
B11;B05;D06;0.210125515
B11;B05;D07;-0.227345832
B11;B05;D08;0.210730552
B11;B05;D09;-0.231609013
B11;B05;D10;0.211723322
B11;B05;D11;-0.232271636
B11;B05;D12;0.214301134
B11;B06;D01;0.030274673
B11;B06;D02;-0.049704693
B11;B06;D03;0.028480565
B11;B06;D04;-0.047990905
B11;B06;D05;0.027429178
B11;B06;D06;-0.051341121
B11;B06;D07;0.027233375
B11;B06;D08;-0.051090343
B11;B06;D09;0.023758876
B11;B06;D10;-0.051508557
B11;B06;D11;0.026165754
B11;B06;D12;-0.05466801
B11;B07;D01;0.294143883
B11;B07;D02;-0.313352181
B11;B07;D03;0.288295905
B11;B07;D04;-0.309083772
B11;B07;D05;0.285358403
B11;B07;D06;-0.311729357
B11;B07;D07;0.286145798
B11;B07;D08;-0.311415984
B11;B07;D09;0.283267001
B11;B07;D10;-0.313763538
B11;B07;D11;0.288005504
B11;B07;D12;-0.318996894
B11;B08;D01;-1.239472775
B11;B08;D02;1.226852428
B11;B08;D03;-1.225162008
B11;B08;D04;1.215740397
B11;B08;D05;-1.217845382
B11;B08;D06;1.205855689
B11;B08;D07;-1.214524073
B11;B08;D08;1.206818887
B11;B08;D09;-1.222386928
B11;B08;D10;1.215215309
B11;B08;D11;-1.232486389
B11;B08;D12;1.228945659
B11;B8A;D01;0.554110768
B11;B8A;D02;-0.57994629
B11;B8A;D03;0.545270378
B11;B8A;D04;-0.573135043
B11;B8A;D05;0.540410571
B11;B8A;D06;-0.574259148
B11;B8A;D07;0.540332452
B11;B8A;D08;-0.575063762
B11;B8A;D09;0.538218932
B11;B8A;D10;-0.579343863
B11;B8A;D11;0.545614992
B11;B8A;D12;-0.588097361
B11;B09;D01;1.095150142
B11;B09;D02;-1.113060919
B11;B09;D03;1.079166405
B11;B09;D04;-1.099528798
B11;B09;D05;1.069825469
B11;B09;D06;-1.098990728
B11;B09;D07;1.069723999
B11;B09;D08;-1.098923506
B11;B09;D09;1.071503907
B11;B09;D10;-1.107508072
B11;B09;D11;1.082093566
B11;B09;D12;-1.122969486
B11;B10;D01;-0.625009447
B11;B10;D02;0.63136941
B11;B10;D03;-0.615868962
B11;B10;D04;0.624881085
B11;B10;D05;-0.611585082
B11;B10;D06;0.620958079
B11;B10;D07;-0.61072247
B11;B10;D08;0.622985989
B11;B10;D09;-0.612306422
B11;B10;D10;0.627237553
B11;B10;D11;-0.619582911
B11;B10;D12;0.638231002
B11;B12;D01;0.623304759
B11;B12;D02;-0.631765165
B11;B12;D03;0.615857479
B11;B12;D04;-0.624682599
B11;B12;D05;0.611998201
B11;B12;D06;-0.622059954
B11;B12;D07;0.610660422
B11;B12;D08;-0.622823005
B11;B12;D09;0.613034932
B11;B12;D10;-0.627365275
B11;B12;D11;0.618884791
B11;B12;D12;-0.635390124
B12;B01;D01;0.205279561
B12;B01;D02;-0.207816269
B12;B01;D03;0.200584229
B12;B01;D04;-0.204555919
B12;B01;D05;0.196612909
B12;B01;D06;-0.207234433
B12;B01;D07;0.198531489
B12;B01;D08;-0.207415686
B12;B01;D09;0.195544545
B12;B01;D10;-0.208532003
B12;B01;D11;0.198680394
B12;B01;D12;-0.213497913
B12;B02;D01;-2.125571845
B12;B02;D02;2.120461958
B12;B02;D03;-2.100455561
B12;B02;D04;2.0994554
B12;B02;D05;-2.087194634
B12;B02;D06;2.085102118
B12;B02;D07;-2.081869296
B12;B02;D08;2.087182893
B12;B02;D09;-2.093734941
B12;B02;D10;2.101865501
B12;B02;D11;-2.111151085
B12;B02;D12;2.127536747
B12;B03;D01;-1.599950052
B12;B03;D02;1.596091231
B12;B03;D03;-1.580961425
B12;B03;D04;1.58102104
B12;B03;D05;-1.572111842
B12;B03;D06;1.569467773
B12;B03;D07;-1.5684233
B12;B03;D08;1.571090399
B12;B03;D09;-1.576661482
B12;B03;D10;1.582268379
B12;B03;D11;-1.590571045
B12;B03;D12;1.600588569
B12;B04;D01;-1.117837193
B12;B04;D02;1.111103418
B12;B04;D03;-1.105510217
B12;B04;D04;1.100538746
B12;B04;D05;-1.099337517
B12;B04;D06;1.091116215
B12;B04;D07;-1.096473797
B12;B04;D08;1.092431884
B12;B04;D09;-1.103801972
B12;B04;D10;1.100053593
B12;B04;D11;-1.111552879
B12;B04;D12;1.113171122
B12;B05;D01;-0.853810152
B12;B05;D02;0.8483282
